id,ws_id,c_sky_cndt_id,c_wthr_typ_id,c_wnd_drct_id,weather_date,dry_bulb_temperature,wet_bulb_temperature,minimum_temperature,maximum_temperature,relative_humidity,visibility_km,wind_speed_kmh,wind_gust_kmh,rain_mm,snow_cm,hail_mm,dew_point,high_cloud_amt,middle_cloud_amt,low_cloud_amt,cu_cloud_amt,cuplus_cloud_amt,cb_cloud_amt,grand_total,fine_fuel_moisture_code,initial_spread_index,duff_moisture_code,build_up_index,drought_code,daily_severity_rating,fire_weather_index,present_weather,weather_remarks,station_id,c_wnd_drct_type,c_sky_cndt_type,name
1961292,77,6,2,4,2000-07-27 06:00:00,15.5,14,11,28,85.61,40,7,,0,0,0,13.1,0,0,0,0,0,0,36.5,,,,,,,,X,LPM DEW,SV,SE,CLR,High Level
1961534,77,5,2,4,2000-07-27 12:00:00,22,16.5,,,58.13,40,12,,0,0,0,13.4,0,0,0,0,1,0,50.5,88.1,6,26.5,45.8,426.1,3.13,14.6,X,,SV,SE,SCT,High Level
1961809,77,3,2,5,2000-07-28 06:00:00,13.5,11.5,13.5,28,79.89,40,12,,0,0,0,10.1,0,1,9,0,0,0,37,,,,,,,,X,DEW,SV,S,OVC,High Level
1962109,77,5,2,5,2000-07-28 12:00:00,20.5,14.5,,,53.35,40,30,51,0,0,0,10.7,0,1,0,0,0,0,65,88.1,14.9,28.9,49.5,433.5,10.67,29.2,X,,SV,S,SCT,High Level
1962610,77,5,2,3,2000-07-29 06:00:00,12.5,9,9,24,64.52,40,17,,0.8,0,0,6,0,1,0,0,0,0,39.3,,,,,,,,X,DEW,SV,SW,SCT,High Level
1962735,77,4,2,1,2000-07-29 12:00:00,16.5,11.5,,,55.99,40,31,52,0,0,0,7.7,0,1,8,0,0,0,59,84.7,9.7,30.7,52.3,440.2,6.61,22.3,X,,SV,W,BRK,High Level
1963234,77,5,2,7,2000-07-30 06:00:00,12,10.5,9,19,84.09,40,22,,1.6,0,0,9.4,0,0,5,0,0,0,46.1,,,,,,,,X,DEW,SV,NW,SCT,High Level
1963459,77,4,2,1,2000-07-30 12:00:00,17,12.5,,,60.46,40,28,49,0,0,0,9.3,1,0,7,0,0,0,57.5,79.3,4.3,31.1,53.1,447,2.3,12.3,X,,SV,W,BRK,High Level
1963805,77,6,2,8,2000-07-31 06:00:00,15,13.5,9,21,85.55,40,4,,0,0,0,12.6,0,0,0,0,0,0,32.5,,,,,,,,X,DEW,SV,N,CLR,High Level
1963985,77,5,2,3,2000-07-31 12:00:00,21,14.5,,,50.37,40,8,,0,0,0,10.3,1,0,0,1,0,0,43.5,85.4,3.3,33.7,56.8,454.5,1.69,10.3,X,,SV,SW,SCT,High Level
1964523,77,5,2,4,2000-08-01 06:00:00,17,13,13,24,64.65,40,8,,0,0,0,10.3,1,1,0,0,0,0,38,,,,,,,,X,DEW,SV,SE,SCT,High Level
1964801,77,5,2,4,2000-08-01 12:00:00,23.5,16,,,46.85,40,9,,0,0,0,11.5,0,1,0,0,0,0,48.5,87.9,5,36.4,60.8,461.7,3.2,14.8,X,,SV,SE,SCT,High Level
1965283,77,5,2,7,2000-08-02 06:00:00,16.5,15,12,27,85.71,40,9,,0,0,0,14.1,0,1,0,0,0,0,40.5,,,,,,,,X,,SV,NW,SCT,High Level
1965818,77,4,2,6,2000-08-02 12:00:00,24,17,,,50.51,40,12,,0,0,0,13.1,2,1,0,2,3,0,53,88,5.9,39,64.5,469,4.2,17.2,X,,SV,NE,BRK,High Level
1966151,77,3,2,7,2000-08-03 06:00:00,14.5,14.5,13,27,100,30,23,,0.01,0,0,14.5,0,1,9,0,0,0,52,,,,,,,,X,LPM DEW,SV,NW,OVC,High Level
1966432,77,3,2,3,2000-08-03 12:00:00,17.5,15.5,,,82.02,30,6,,0.01,0,0,14.4,0,0,2,0,1,7,39,83.7,2.4,39.7,65.7,475.2,1.19,8.5,T RW,,SV,SW,OVC,High Level
1966745,77,4,2,1,2000-08-04 06:00:00,16.5,13.5,12,21,72.76,40,17,,0,0,0,11.6,7,1,0,0,0,0,47,,,,,,,,X,TPM,SV,W,BRK,High Level
1967140,77,4,2,1,2000-08-04 12:00:00,23,16,,,49.58,40,13,,0,0,0,11.9,6,2,0,1,0,0,52,87.2,5.5,42.2,69.3,482.3,4.13,17.1,X,,SV,W,BRK,High Level
1967463,77,6,2,7,2000-08-05 06:00:00,15.5,14,10,27,85.61,40,7,,0,0,0,13.1,0,0,0,0,0,0,36.5,,,,,,,,X,LPM DEW,SV,NW,CLR,High Level
1967536,77,6,2,4,2000-08-05 12:00:00,21.5,15.5,,,54.32,40,9,,0,0,0,11.9,0,0,0,0,0,0,46,87.2,4.5,44.3,72.3,489.2,3.34,15.2,X,,SV,SE,CLR,High Level
1968039,77,3,2,7,2000-08-06 06:00:00,10,9.5,10,25,94.13,40,39,57,0.2,0,0,9.1,0,0,10,0,0,0,58.7,,,,,,,,X,LPM,SV,NW,OVC,High Level
1968301,77,5,2,7,2000-08-06 12:00:00,17.5,12,,,53.27,40,23,40,0,0,0,7.9,1,1,0,1,0,0,52.5,87.2,9.2,46.1,74.8,495.4,8.55,25.8,X,,SV,NW,SCT,High Level
1968830,77,4,2,6,2000-08-07 06:00:00,10.5,9,8,20,83.35,40,17,,0,0,0,7.8,2,4,0,0,0,0,36.5,,,,,,,,X,DEW,SV,NE,BRK,High Level
1969078,77,4,2,6,2000-08-07 12:00:00,17,11.5,,,52.78,40,20,36,0,0,0,7.3,6,2,1,0,0,0,48.5,87.2,7.9,47.9,77.3,501.5,7.31,23.6,X,,SV,NE,BRK,High Level
1969438,77,4,2,6,2000-08-08 06:00:00,9,7.5,9,17,82.59,40,24,,0,0,0,6.2,0,0,9,0,0,0,40.5,,,,,,,,X,,SV,NE,BRK,High Level
1969701,77,3,2,6,2000-08-08 12:00:00,10.5,8.5,,,77.83,40,17,,0,0,0,6.8,0,0,10,0,0,0,36,83.6,4.1,48.4,78.2,506.4,3.16,14.7,X,,SV,NE,OVC,High Level
1969925,77,3,2,2,2000-08-09 06:00:00,6,4.5,5,14,80.48,40,16,,0,0,0,2.9,0,3,7,0,0,0,26.5,,,,,,,,X,DEW,SV,E,OVC,High Level
1970248,77,4,2,6,2000-08-09 12:00:00,11.5,7.5,,,58.28,40,25,43,0,0,0,3.6,2,7,0,0,0,0,44,84.3,6.8,49.5,79.7,511.5,6.19,21.5,X,,SV,NE,BRK,High Level
1970720,77,2,2,6,2000-08-10 06:00:00,6.5,6.5,6,15,100,8,21,,4.4,0,0,6.5,0,0,0,0,0,0,38.4,,,,,,,,L F,,SV,NE,OBS,High Level
1971069,77,2,2,6,2000-08-10 12:00:00,7,6.5,,,93.34,5,26,47,3.8,0,0,6,0,0,0,0,0,0,43.3,32.2,0,27.4,47.9,478.4,0,0,L F,,SV,NE,OBS,High Level
1971391,77,6,2,7,2000-08-11 06:00:00,5,4.5,1,10,93.24,40,10,,0.2,0,0,4,0,0,0,0,0,0,19.7,,,,,,,,X,FST,SV,NW,CLR,High Level
1971786,77,4,2,7,2000-08-11 12:00:00,13,8,,,51.33,40,9,,0,0,0,3.2,0,1,3,3,1,0,30,61.5,0.7,28.8,50.2,483.7,0.07,1.7,X,,SV,NW,BRK,High Level
1971942,77,4,2,3,2000-08-12 06:00:00,10.5,7.5,6,15,67.29,40,24,,0.01,0,0,4.7,0,5,1,0,0,0,42,,,,,,,,X,DEW ACC,SV,SW,BRK,High Level
1972383,77,5,2,3,2000-08-12 12:00:00,17,11.5,,,52.78,40,16,36,0,0,0,7.3,0,0,1,2,0,0,44.5,79.3,2.4,30.6,52.9,489.8,0.92,7.3,X,,SV,SW,SCT,High Level
1972671,77,2,2,8,2000-08-13 06:00:00,6,6,6,18,100,1,16,,3.6,0,0,6,0,0,0,0,0,0,31.6,,,,,,,,L F,LPM,SV,N,OBS,High Level
1972834,77,3,2,8,2000-08-13 12:00:00,7.5,6,,,81.26,40,20,35,0.8,0,0,4.5,0,0,10,0,0,0,34.3,50,0.4,20.9,37.7,478.5,0.01,0.6,RW,,SV,N,OVC,High Level
1973218,77,3,2,5,2000-08-14 06:00:00,6,4.5,3,11,80.48,40,19,,0,0,0,2.9,9,1,0,0,0,0,29.5,,,,,,,,X,DEW,SV,S,OVC,High Level
1973435,77,3,2,5,2000-08-14 12:00:00,14,10,,,61.4,40,20,36,0,0,0,6.7,0,5,5,0,0,0,44,72.2,1.8,22.1,39.7,484,0.43,4.7,X,,SV,S,OVC,High Level
1973895,77,3,2,8,2000-08-15 06:00:00,3.5,3,3,16,92.49,40,22,,6.2,0,0,2.4,0,0,10,0,0,0,34.7,,,,,,,,X,TPM,SV,N,OVC,High Level
1974044,77,4,2,8,2000-08-15 12:00:00,8,5.5,,,70.15,40,20,,0,0,0,2.9,4,4,1,0,0,0,33.5,49.1,0.4,13.4,25,463.6,0.01,0.4,X,,SV,N,BRK,High Level
1974511,77,3,2,7,2000-08-16 06:00:00,5,5,4,11,100,40,11,,0.2,0,0,5,0,10,0,0,0,0,21.2,,,,,,,,X,,SV,NW,OVC,High Level
2025378,77,6,2,6,2001-05-12 06:00:00,4.5,3,1,12,79.12,40,8,,1,0,0,1.2,0,0,0,0,0,0,16.5,,,,,,,,X,FST,SV,NE,CLR,High Level
2025481,77,4,2,4,2001-05-12 12:00:00,13,7,,,42.31,40,12,28,0,0,0,0.5,8,0,1,0,0,0,32,83.2,3,11.1,19.7,214.7,0.45,4.9,X,,SV,SE,BRK,High Level
2026170,77,3,2,6,2001-05-13 06:00:00,4.5,4,4,15,93.21,40,13,,3,0,0,3.5,0,0,10,0,0,0,24.5,,,,,,,,L,,SV,NE,OVC,High Level
2026213,77,4,2,3,2001-05-13 12:00:00,10,8,,,77.22,40,15,,0.2,0,0,6.2,0,1,8,0,0,0,33.2,58.8,0.8,8.3,15.1,214.3,0.01,0.6,X,,SV,SW,BRK,High Level
2026910,77,3,2,1,2001-05-14 06:00:00,0,0,0,14,100,10,24,,0.2,0.4,0,0,0,0,10,0,0,0,24.6,,,,,,,,L,,SV,W,OVC,High Level
2027069,77,3,2,1,2001-05-14 12:00:00,2.5,2,,,92.44,15,29,46,0.2,0.4,0,1.4,0,10,0,0,0,0,34.1,55.3,1.2,8.4,15.3,217.2,0.02,0.9,SW,,SV,W,OVC,High Level
2027271,77,4,2,8,2001-05-15 06:00:00,0,0,-1,7,100,40,18,,0,0.01,0,0,8,1,0,0,0,0,18,,,,,,,,X,FST,SV,N,BRK,High Level
2027698,77,3,2,7,2001-05-15 12:00:00,8.5,4,,,48.62,40,7,,0,0,0,-1.7,9,0,1,0,0,0,19.5,71.4,0.9,9.7,17.5,221.1,0.02,0.8,X,,SV,NW,OVC,High Level
2028378,77,6,2,9,2001-05-16 06:00:00,3,2,2,12,84.82,40,0,,0,0,0,0.7,0,0,0,0,0,0,5,,,,,,,,X,FST,SV,CLM,CLR,High Level
2028560,77,5,2,6,2001-05-16 12:00:00,10,5,,,46.27,40,5,,0,0,0,-1,0,0,1,0,0,0,20,79.9,1.4,11.3,20,225.3,0.09,2,X,,SV,NE,SCT,High Level
2028917,77,5,2,7,2001-05-17 06:00:00,3,1.5,2,14,77.75,40,2,,0,0,0,-0.5,0,1,0,0,0,0,6.5,,,,,,,,X,FST,SV,NW,SCT,High Level
2029290,77,5,2,8,2001-05-17 12:00:00,9,4.5,,,49.49,40,15,,0,0,0,-1,0,0,3,0,0,0,28.5,83.6,3.7,12.6,22.2,229.3,0.74,6.5,X,,SV,N,SCT,High Level
2029783,77,2,2,7,2001-05-18 06:00:00,0,0,0,11,100,5,29,47,0,0.01,0,0,0,0,0,0,0,0,29,,,,,,,,SW,,SV,NW,OBS,High Level
2030198,77,2,2,7,2001-05-18 12:00:00,1,0.5,,,91.68,1,29,53,0,0.2,0,-0.2,0,0,0,0,0,0,30.7,78.8,4.4,12.6,22.3,232.2,0.96,7.5,S,,SV,NW,OBS,High Level
2030924,77,3,2,7,2001-05-19 06:00:00,0,,-2,7,,40,20,,0.01,0.2,0,,1,1,8,0,0,0,20.2,,,,,,,,X,FST,SV,NW,OVC,High Level
2031413,77,3,2,7,2001-05-19 12:00:00,2,0,,,69.43,20,28,45,0,0.01,0,-3,0,0,10,0,0,0,30,80.1,4.7,12.8,22.6,235.1,1.1,8.1,SW,,SV,NW,OVC,High Level
2031850,77,4,2,7,2001-05-20 06:00:00,-0.5,,-1,5,,40,27,55,0,0.01,0,,0,4,3,0,0,0,26.5,,,,,,,,X,,SV,NW,BRK,High Level
2032365,77,5,2,7,2001-05-20 12:00:00,6.5,2,,,44.57,40,31,53,0,0,0,-4.7,0,1,2,0,0,0,39.5,84.3,9.1,13.9,24.3,238.7,3.05,14.4,X,,SV,NW,SCT,High Level
2033023,77,5,2,9,2001-05-21 06:00:00,3,1,-3,11,70.67,40,0,,0,0,0,-1.8,0,1,0,0,0,0,4,,,,,,,,X,FST,SV,CLM,SCT,High Level
2033260,77,5,2,8,2001-05-21 12:00:00,10.5,4,,,32.72,40,15,,0,0,0,-5.2,0,5,0,0,0,0,29.5,87.6,6.5,16,27.4,243,2.13,11.7,X,,SV,N,SCT,High Level
2033883,77,5,2,3,2001-05-22 06:00:00,7.5,2.5,3,14,40.98,40,11,,0,0,0,-4.9,1,1,0,0,0,0,21,,,,,,,,X,,SV,SW,SCT,High Level
2033954,77,4,2,5,2001-05-22 12:00:00,15.5,7,,,27.42,40,8,24,0,0,0,-3.2,2,7,0,0,0,0,30.5,90.1,6.5,19.2,32.1,248.2,2.47,12.8,X,,SV,S,BRK,High Level
2034431,77,4,2,7,2001-05-23 06:00:00,7.5,6.5,7,19,87.73,40,15,,1,0,0.01,5.6,0,1,8,0,0,0,30,,,,,,,,RW,A10,SV,NW,BRK,High Level
2034841,77,5,2,1,2001-05-23 12:00:00,17.5,10.5,,,42.12,40,25,42,0.01,0,0,4.5,0,0,0,0,1,0,53,86.3,8.9,22,36.2,253.8,4.22,17.3,X,,SV,W,SCT,High Level
2034950,77,3,2,8,2001-05-24 06:00:00,9,5.5,7,20,60.18,40,23,42,0,0,0,1.7,8,2,0,0,0,0,37.5,,,,,,,,X,,SV,N,OVC,High Level
2035558,77,5,2,7,2001-05-24 12:00:00,16.5,8.5,,,33.03,40,14,31,0,0,0,0.2,0,0,2,1,0,0,39,89.1,7.7,25.1,40.4,259.2,3.85,16.4,X,,SV,NW,SCT,High Level
2035865,77,4,2,3,2001-05-25 06:00:00,5.5,4.5,5,18,86.32,40,8,,0.6,0,0,3.4,1,1,5,0,0,0,18.6,,,,,,,,X,,SV,SW,BRK,High Level
2036101,77,5,2,1,2001-05-25 12:00:00,14,6,,,27.81,40,20,38,0,0,0,-4.3,0,1,0,0,0,0,40,89.7,11.3,28,44.2,264.1,6.87,22.8,X,,SV,W,SCT,High Level
2036659,77,5,2,2,2001-05-26 06:00:00,8,4.5,4,17,58.64,40,18,,0,0,0,0.4,0,1,0,0,0,0,30.5,,,,,,,,X,DEW,SV,E,SCT,High Level
2036987,77,5,2,2,2001-05-26 12:00:00,13.5,7,,,39.21,40,14,29,0,0,0,-0.1,0,0,0,1,0,0,34.5,89.7,8.4,30.3,47.3,268.9,4.99,19,X,,SV,E,SCT,High Level
2037296,77,2,2,2,2001-05-27 06:00:00,5,4,5,16,86.27,5,18,,0.1,0,0,2.9,0,0,0,0,0,0,27.1,,,,,,,,RW,,SV,E,OBS,High Level
2037947,77,2,2,6,2001-05-27 12:00:00,5.5,5.5,,,100,0,24,40,13.4,0,0,5.5,0,0,0,0,0,0,48.4,17,0,13.1,23.1,235.7,0,0,R F,,SV,NE,OBS,High Level
2038344,77,3,2,6,2001-05-28 06:00:00,9,8.5,4,9,94.08,40,14,,4.8,0,0,8.1,0,6,4,0,0,0,36.3,,,,,,,,L,,SV,NE,OVC,High Level
2038721,77,2,2,2,2001-05-28 12:00:00,17.5,13.5,,,65.19,5,18,,0.2,0,0,10.9,0,0,0,0,0,0,49.2,48.7,0.3,9.5,17.2,231.2,0,0.3,K,,SV,E,OBS,High Level
2039305,77,2,2,7,2001-05-29 06:00:00,4.5,4.5,4,25,100,0,24,,7.8,0,0,4.5,0,0,0,0,0,0,40.8,,,,,,,,R F,TPM,SV,NW,OBS,High Level
2039629,77,3,2,8,2001-05-29 12:00:00,2.5,2.5,,,100,25,28,45,1,0,0,2.5,0,0,10,0,0,0,34,11.5,0,4.6,8.7,213.5,0,0,F RW,,SV,N,OVC,High Level
2040489,77,2,2,7,2001-05-30 06:00:00,0.5,0,-3,5,91.64,1,29,,18.4,0,0,-0.7,0,0,0,0,0,0,47.9,,,,,,,,R,WSE,SV,NW,OBS,High Level
2040949,77,2,2,7,2001-05-30 12:00:00,0,0,,,100,2,25,40,2.6,0,0,0,0,0,0,0,0,0,27.6,0.2,0,1.6,3.2,165.5,0,0,ZR,WSE,SV,NW,OBS,High Level
2041485,77,3,2,7,2001-05-31 06:00:00,-2,,-4,1,,10,15,,0.1,0.6,0,,0,0,10,0,0,0,13.7,,,,,,,,F,FST WSE,SV,NW,OVC,High Level
2041880,77,3,2,8,2001-05-31 12:00:00,8.5,5,,,59.2,40,7,,0,0,0,1,10,0,0,0,0,0,20.5,27.8,0,2.6,5.1,169.4,0,0,X,,SV,N,OVC,High Level
2042343,77,3,2,4,2001-06-01 06:00:00,6,5,-2,15,86.98,40,11,,0,0,0,4,0,9,1,0,0,0,22,,,,,,,,X,,SV,SE,OVC,High Level
2042949,77,3,2,4,2001-06-01 12:00:00,16.5,11,,,51.92,40,16,,0,0,0,6.6,9,1,0,0,0,0,43.5,65.2,1.2,4.8,9,175.8,0.01,0.7,X,,SV,SE,OVC,High Level
2043396,77,3,2,6,2001-06-02 06:00:00,12,9.5,6,21,73.92,40,17,,0,0,0,7.5,7,3,0,0,0,0,38.5,,,,,,,,X,,SV,NE,OVC,High Level
2043779,77,3,2,6,2001-06-02 12:00:00,16.5,12,,,59.93,40,21,36,0,0,0,8.7,0,2,8,0,0,0,49.5,79.5,3.1,6.7,12.2,182.2,0.27,3.7,X,,SV,NE,OVC,High Level
2044179,77,3,2,4,2001-06-03 06:00:00,10,9.5,7,19,94.13,40,12,,2,0,0,9.1,0,0,10,0,0,0,33.5,,,,,,,,H,,SV,SE,OVC,High Level
2044461,77,3,2,5,2001-06-03 12:00:00,14.5,12.5,,,80.56,40,10,,0.01,0,0,11.2,0,1,9,0,0,0,37,65.2,0.9,6.1,11.2,188.2,0.01,0.6,H,,SV,S,OVC,High Level
2044996,77,3,2,5,2001-06-04 06:00:00,9.5,9.5,9,18,100,0,4,,0,0,0,9.5,5,3,2,0,0,0,23,,,,,,,,F,,SV,S,OVC,High Level
2045111,77,4,2,5,2001-06-04 12:00:00,18,10,,,35.69,40,14,,0,0,0,2.6,0,6,3,0,0,0,42,83.9,3.7,9.3,16.7,194.8,0.52,5.3,X,LEN,SV,S,BRK,High Level
2045730,77,4,2,5,2001-06-05 06:00:00,13,10,7,21,69.7,40,9,,0,0,0,7.6,6,2,0,0,0,0,32,,,,,,,,X,DEW,SV,S,BRK,High Level
2046049,77,4,2,5,2001-06-05 12:00:00,21.5,12.5,,,34.97,40,23,48,0,0,0,5.4,4,0,4,1,0,0,57,89.5,12.7,13.2,22.6,202.1,4.49,17.9,X,,SV,S,BRK,High Level
2046299,77,5,2,5,2001-06-06 06:00:00,15.5,10,12,24,50.59,40,3,,0,0,0,5.3,0,1,0,0,0,0,28.5,,,,,,,,H,,SV,S,SCT,High Level
2046863,77,5,2,3,2001-06-06 12:00:00,23,13,,,31.48,40,11,,0,0,0,5.2,1,0,0,1,0,0,47,91.1,8.7,17.5,29,209.6,3.35,15.2,X,,SV,SW,SCT,High Level
2046979,77,4,2,8,2001-06-07 06:00:00,16.5,11,11,24,51.92,40,4,,0,0,0,6.6,7,2,0,0,0,0,31.5,,,,,,,,H,,SV,N,BRK,High Level
2047524,77,4,2,7,2001-06-07 12:00:00,22,13,,,35.86,40,7,33,0,0,0,6.2,3,0,0,0,2,4,42,91.1,7.2,21.4,34.3,217,3.03,14.3,T,,SV,NW,BRK,High Level
2047985,77,3,2,7,2001-06-08 06:00:00,13,11,11,24,79.28,30,16,,0,0,0,9.5,0,3,7,0,0,0,40,,,,,,,,H,TPM,SV,NW,OVC,High Level
2048461,77,3,2,9,2001-06-08 12:00:00,14,12.5,,,84.88,20,0,,0.6,0,0,11.5,0,1,0,0,1,8,27.1,83.9,1.8,22,35.3,222.9,0.36,4.3,T RW,,SV,CLM,OVC,High Level
2048742,77,3,2,7,2001-06-09 06:00:00,9.5,9,9,19,94.1,30,3,,1.8,0,0,8.6,0,1,9,0,0,0,23.3,,,,,,,,L,LPM,SV,NW,OVC,High Level
2049142,77,3,2,2,2001-06-09 12:00:00,17.5,12.5,,,57.01,40,10,,0.6,0,0,8.9,7,1,1,1,0,0,40.6,72.9,1.1,20.4,33.3,229.5,0.12,2.3,X,,SV,E,OVC,High Level
2049412,77,4,2,7,2001-06-10 06:00:00,10.5,8.5,8,20,77.83,40,16,,0.2,0,0,6.8,0,0,9,0,0,0,35.2,,,,,,,,RW,,SV,NW,BRK,High Level
2050042,77,4,2,6,2001-06-10 12:00:00,15.5,11.5,,,63.02,40,27,47,0,0,0,8.5,0,0,9,0,0,0,54,81.3,5.1,22,35.7,235.7,1.97,11.2,X,,SV,NE,BRK,High Level
2050369,77,5,2,6,2001-06-11 06:00:00,12.5,8.5,5,19,59.77,40,12,,0,0,0,4.9,5,0,0,0,0,0,33,,,,,,,,X,DEW,SV,NE,SCT,High Level
2050939,77,5,2,6,2001-06-11 12:00:00,18.5,10.5,,,36.61,40,16,33,0,0,0,3.4,1,0,0,0,0,0,45,87.9,7.1,25.3,40.1,242.4,3.45,15.4,X,,SV,NE,SCT,High Level
2051106,77,5,2,7,2001-06-12 06:00:00,13,8.5,6,20,55.86,40,2,,0,0,0,4.4,0,1,0,0,0,0,23.5,,,,,,,,X,ACC,SV,NW,SCT,High Level
2051594,77,4,2,7,2001-06-12 12:00:00,18.5,10.5,,,36.61,40,3,,0,0,0,3.4,0,0,0,0,6,0,32,89.1,4.4,28.6,44.4,249.1,1.94,11.2,RW,,SV,NW,BRK,High Level
2052113,77,5,2,6,2001-06-13 06:00:00,12.5,9.5,9,21,69.12,40,12,,0,0,0,7,0,1,1,0,0,0,34,,,,,,,,X,LPM,SV,NE,SCT,High Level
2052308,77,5,2,4,2001-06-13 12:00:00,18.5,11,,,40.11,40,5,,0,0,0,4.7,0,0,0,5,0,0,34.5,89.1,4.9,31.7,48.4,255.8,2.47,12.8,X,,SV,SE,SCT,High Level
2052607,77,4,2,6,2001-06-14 06:00:00,10.5,7,6,20,61.85,40,12,,0,0,0,3.5,6,0,0,0,0,0,29.5,,,,,,,,X,ACC,SV,NE,BRK,High Level
2053396,77,4,2,4,2001-06-14 12:00:00,13.5,9,,,56.38,40,13,,0,0,0,5,8,0,0,0,1,0,35.5,87.5,5.7,33.4,50.6,261.6,3.22,14.8,X,,SV,SE,BRK,High Level
2053525,77,5,2,6,2001-06-15 06:00:00,9,6.5,9,19,70.85,40,18,33,0,0,0,4,4,0,0,0,0,0,33.5,,,,,,,,X,DEW,SV,NE,SCT,High Level
2054028,77,5,2,6,2001-06-15 12:00:00,15,9,,,45.72,40,16,33,0,0,0,3.4,0,0,1,0,0,0,40,87.5,6.8,35.7,53.5,267.7,4.24,17.3,X,,SV,NE,SCT,High Level
2054675,77,4,2,9,2001-06-16 06:00:00,5.5,4,1,16,79.83,40,0,,0,0,0,2.3,0,0,7,0,0,0,9.5,,,,,,,,X,DEW,SV,CLM,BRK,High Level
2054840,77,4,2,2,2001-06-16 12:00:00,14,8,,,44.16,40,11,,0,0,0,2,0,0,7,0,0,0,33,87.5,5.3,37.9,56.3,273.6,3.18,14.7,X,,SV,E,BRK,High Level
2055236,77,5,2,7,2001-06-17 06:00:00,11.5,8,3,17,63.4,40,14,,0,0,0,4.8,0,2,0,0,0,0,33.5,,,,,,,,X,DEW,SV,NW,SCT,High Level
2055589,77,3,2,9,2001-06-17 12:00:00,11.5,9.5,,,78.52,40,0,,0.8,0,0,7.9,0,0,10,0,0,0,21.8,80.4,1.2,38.6,57.4,279.1,0.3,3.9,X,,SV,CLM,OVC,High Level
2055903,77,3,2,6,2001-06-18 06:00:00,8.5,7,8,18,81.96,40,3,,10.2,0,0.01,5.6,0,10,0,0,0,0,28.7,,,,,,,,X,LPM A10,SV,NE,OVC,High Level
2056381,77,3,2,7,2001-06-18 12:00:00,14.5,7.5,,,36.74,40,6,,0,0,0,-0.1,8,1,0,0,1,0,28,56.2,0.4,21.6,35.7,257.6,0.01,0.6,X,,SV,NW,OVC,High Level
2056889,77,3,2,3,2001-06-19 06:00:00,15,11,9,19,62.48,40,12,,0,0,0,7.9,8,2,0,0,0,0,38,,,,,,,,X,DEW,SV,SW,OVC,High Level
2057049,77,4,2,3,2001-06-19 12:00:00,21.5,14.5,,,47.55,40,7,35,0,0,0,9.9,8,0,0,1,0,0,43,78.9,1.5,24.7,40.1,264.9,0.27,3.7,X,,SV,SW,BRK,High Level
2057478,77,6,2,7,2001-06-20 06:00:00,20,13,13,24,45.87,40,3,,1,0,0,8,0,0,0,0,0,0,37,,,,,,,,H,LPM,SV,NW,CLR,High Level
2057836,77,4,2,3,2001-06-20 12:00:00,24,15,,,38.72,40,13,,0,0,0,9.1,6,1,0,0,1,0,52,86.4,4.9,28.7,45.5,272.6,2.37,12.5,X,,SV,SW,BRK,High Level
2058042,77,3,2,9,2001-06-21 06:00:00,13,12,11,26,89.41,40,0,,11.8,0,0,11.3,0,2,8,0,0,0,36.8,,,,,,,,X,LPM,SV,CLM,OVC,High Level
2058157,77,4,2,3,2001-06-21 12:00:00,20.5,15.5,,,60.49,40,19,,0,0,0,12.6,0,0,5,0,3,0,55,62.4,1.2,15.4,26.7,247.8,0.1,2,X,,SV,SW,BRK,High Level
2058701,77,5,2,7,2001-06-22 06:00:00,13,11,10,23,79.28,40,17,,0.6,0,0,9.5,0,0,0,0,0,1,41.6,,,,,,,,X,LPM DEW,SV,NW,SCT,High Level
2059012,77,3,2,7,2001-06-22 12:00:00,13,12,,,89.41,20,14,,0.01,0,0,11.3,0,0,1,0,0,9,39,66.7,1.1,15.8,27.3,253.5,0.08,1.9,RW,,SV,NW,OVC,High Level
2059524,77,3,2,6,2001-06-23 06:00:00,2,0.5,1,18,77.02,40,17,,5,0,0,-1.6,0,9,1,0,0,0,24.5,,,,,,,,X,TPM,SV,NE,OVC,High Level
2060013,77,3,2,6,2001-06-23 12:00:00,6.5,3.5,,,62.22,40,21,39,0,0,0,-0.2,0,9,1,0,0,0,31,52.4,0.6,10.4,18.8,247.5,0.01,0.5,X,,SV,NE,OVC,High Level
2060200,77,3,2,6,2001-06-24 06:00:00,3,1.5,1,10,77.75,40,17,,0,0,0,-0.5,2,8,0,0,0,0,21.5,,,,,,,,X,,SV,NE,OVC,High Level
2060259,77,3,2,6,2001-06-24 12:00:00,8.5,4.5,,,53.88,40,18,,0,0,0,-0.3,0,0,10,0,0,0,31,71.4,1.6,11.6,20.8,252.4,0.13,2.4,X,,SV,NE,OVC,High Level
2060762,77,5,2,6,2001-06-25 06:00:00,8,5.5,1,13,70.15,40,12,,0,0,0,2.9,0,1,0,0,0,0,25.5,,,,,,,,X,,SV,NE,SCT,High Level
2060924,77,4,2,8,2001-06-25 12:00:00,11.5,8,,,63.4,40,9,,0,0,0,4.8,0,0,9,0,0,0,28.5,78.4,1.5,12.8,22.8,257.9,0.13,2.4,X,,SV,N,BRK,High Level
2061457,77,4,2,9,2001-06-26 06:00:00,8.5,5.5,5,14,64.98,40,0,,0,0,0,2.3,0,4,2,0,0,0,14,,,,,,,,X,ACC,SV,CLM,BRK,High Level
